Gol,X,Y,Campeonato,subEventoNome,idTime,idJogador,distanciaCentro,distanciaGol,Angulo
0,19,49,Alemao,Shot,2453,228765,1.0,19.960586163737776,0.3625178205706539
0,23,70,Alemao,Shot,2481,16432,20.0,27.426674971640292,0.23485320035665017
0,16,74,Alemao,Shot,2449,14989,24.0,22.92596780945136,0.23563163825194347
0,10,33,Alemao,Shot,2462,136011,17.0,15.243113199081087,0.33759032764216496
0,27,69,Alemao,Shot,2462,25512,19.0,30.92321134681843,0.21664654330856858
1,15,62,Alemao,Shot,2449,64995,12.0,17.575622321841124,0.371980340303136
0,8,60,Alemao,Shot,2449,372915,10.0,10.621205204683694,0.5539129060969811
0,18,52,Ingles,Shot,1628,8471,2.0,18.944656238633623,0.38087120766850147
0,12,61,Alemao,Shot,2449,64995,11.0,14.487322043773307,0.4388737084624515
0,24,63,Alemao,Shot,2449,134387,13.0,26.578986060419986,0.26013285640998235
0,13,61,Alemao,Shot,2449,14989,11.0,15.409250468468608,0.41949264517163204
0,10,69,Alemao,Shot,2449,337732,19.0,16.210259097250727,0.2989701177834974
0,11,30,Alemao,Shot,2449,337732,20.0,17.38972397710786,0.28459853384550277
0,18,65,Alemao,Shot,2462,69616,15.0,21.266699320769078,0.3053717793740013
0,11,56,Alemao,Shot,2462,14772,6.0,12.190672663967318,0.5587877543959542
0,13,28,Alemao,Shot,2462,69616,22.0,19.768978223469215,0.2588043844534658
1,11,25,Alemao,Shot,2446,86489,25.0,19.936524270795047,0.21667629414887685
0,11,50,Alemao,Penalty,2446,40657,0.0,11.55,0.6137460607827115
0,22,49,Alemao,Shot,2446,425925,1.0,23.10914321215739,0.31403211774890216
0,17,70,Alemao,Shot,2446,89559,20.0,22.082176070306115,0.2688554750461977
0,49,41,Alemao,Free kick shot,2446,89559,9.0,51.78151214478002,0.14023679993073992
0,18,67,Alemao,Shot,2446,14781,17.0,21.893206708931423,0.28864440517234924
0,14,67,Alemao,Shot,2446,388267,17.0,18.390010875472587,0.31991607427082147
0,11,31,Alemao,Shot,2446,146583,19.0,16.909316958410827,0.3008128276935503
1,4,54,Alemao,Shot,2446,86489,4.0,4.9396356140913875,1.2270686920947695
0,6,36,Alemao,Shot,2455,14760,14.0,11.067971810589327,0.39990201971111766
0,20,49,Alemao,Shot,2446,89559,1.0,21.010057115581574,0.34479076913151024
0,5,59,Alemao,Shot,2446,146583,9.0,7.860343503944341,0.6711834202118175
0,12,67,Alemao,Shot,2446,425925,17.0,16.758952831248138,0.33206626567067177
0,4,68,Alemao,Shot,2446,146583,18.0,12.431009613060397,0.21448423646990336
0,6,71,Alemao,Shot,2446,86489,21.0,15.03371211644017,0.21358878179238977
0,28,41,Alemao,Shot,2455,15225,9.0,29.976365690323433,0.2384944121785898
0,12,71,Alemao,Shot,2446,388267,21.0,18.57639631360184,0.2712176259591417
1,15,61,Alemao,Shot,2446,146583,11.0,17.296965051707772,0.3834416628956415
0,18,50,Alemao,Shot,2446,425925,0.0,18.9,0.38256633307158344
0,11,48,Alemao,Shot,2446,146583,2.0,11.622929923216434,0.6071775870131543
0,13,70,Alemao,Shot,2446,388267,20.0,18.85,0.28430431212281077
0,17,52,Alemao,Shot,2446,425925,2.0,17.897276329095444,0.4024840245835908
0,10,69,Alemao,Shot,2446,89559,19.0,16.210259097250727,0.2989701177834974
0,13,40,Alemao,Shot,2446,86489,10.0,15.11861435449691,0.4347254180747608
0,25,51,Alemao,Free kick shot,2455,14705,1.0,26.258046385822386,0.276906479649689
0,19,46,Alemao,Shot,2455,15772,4.0,20.118710197226857,0.35713754220508825
0,26,39,Alemao,Shot,2455,14705,11.0,28.220781349920134,0.2498788557129568
0,21,51,Alemao,Shot,2455,14705,1.0,22.059578418455782,0.32870043953293654
0,6,32,Alemao,Shot,2455,14760,18.0,13.28834075421006,0.2754185537241036
0,12,58,Alemao,Shot,2455,14760,8.0,13.63084736911099,0.4912343711700846
0,10,60,Alemao,Shot,2455,16884,10.0,12.349089035228468,0.504787111082435
0,29,45,Alemao,Shot,2446,212604,5.0,30.62294891090667,0.23661398790853166
1,13,47,Alemao,Shot,2455,14705,3.0,13.788582233137678,0.5145691046572908
0,8,36,Alemao,Shot,2446,14788,14.0,12.384264209067894,0.41390377024114655
1,5,48,Alemao,Shot,2455,14760,2.0,5.408558033339386,1.179460127203922
0,19,73,Alemao,Shot,2450,127796,23.0,24.930002005615645,0.23568140763226528
0,13,38,Alemao,Shot,2450,14864,12.0,15.721402609182173,0.40392351097823914
0,8,69,Alemao,Shot,2454,50023,19.0,14.935946571945147,0.2852409034330836
0,19,40,Alemao,Shot,2450,14864,10.0,20.98219483276237,0.3296328129599388
1,12,34,Alemao,Shot,2454,50023,16.0,16.33768649472746,0.34891490595427527
0,15,40,Alemao,Shot,2454,15107,10.0,17.038559211388737,0.39450787483769706
0,12,54,Alemao,Shot,2450,14706,4.0,12.86545762886031,0.545034060148062
0,11,42,Alemao,Shot,2450,15232,8.0,12.66658991204815,0.5218037806113346
0,25,32,Alemao,Shot,2454,360992,18.0,28.739389346330935,0.23221001418883105
0,13,32,Alemao,Shot,2450,127796,18.0,17.97811169172113,0.3119750682558491
0,12,45,Alemao,Shot,2450,15232,5.0,13.012397934277908,0.5341519416725077
0,15,23,Alemao,Shot,2450,391606,27.0,23.581030511833024,0.20933735167691192
0,11,30,Alemao,Shot,2450,391606,20.0,17.38972397710786,0.28459853384550277
0,8,29,Alemao,Shot,2450,221376,21.0,16.027554398597438,0.2473593957795706
0,6,59,Alemao,Shot,2450,127796,9.0,8.59723792854426,0.651159162376933
0,6,46,Alemao,Shot,2454,15014,4.0,6.815423684555495,0.9489061410934956
1,13,40,Alemao,Shot,2450,14864,10.0,15.11861435449691,0.4347254180747608
0,27,77,Alemao,Shot,2450,127796,27.0,33.34254039511687,0.18674188336675349
0,13,38,Alemao,Shot,2454,25622,12.0,15.721402609182173,0.40392351097823914
0,13,48,Alemao,Shot,2454,50023,2.0,13.711765021323842,0.5197369931737656
0,9,71,Alemao,Shot,2450,449921,21.0,16.60195771588399,0.2579165948692716
0,19,45,Alemao,Shot,2454,404219,5.0,20.21299087220889,0.35398215152994544
0,14,56,Alemao,Shot,2460,223560,6.0,15.20855022676389,0.45868567606362104
0,26,34,Alemao,Shot,2443,65055,16.0,29.213866570517503,0.23354382809639931
1,16,49,Alemao,Shot,2460,228980,1.0,16.812569702457743,0.428417211508841
0,12,73,Alemao,Shot,2443,239191,23.0,19.55153446663458,0.24501763743033989
1,6,32,Alemao,Shot,2443,65055,18.0,13.28834075421006,0.2754185537241036
0,22,22,Alemao,Shot,2460,86517,28.0,29.408332152640003,0.1960413114565165
0,14,53,Alemao,Shot,2460,228980,3.0,14.82877270713932,0.4803789265972236
0,6,34,Alemao,Shot,2460,94764,16.0,12.159358535712318,0.3304128075433245
0,11,56,Alemao,Shot,2460,94764,6.0,12.190672663967318,0.5587877543959542
0,13,26,Alemao,Shot,2443,16025,24.0,20.728784334832568,0.2355657499255266
0,26,26,Alemao,Shot,2443,65055,24.0,31.442805218364345,0.20210889983911917
0,30,68,Alemao,Shot,2443,272440,18.0,33.60267846467004,0.20379135290170303
0,8,83,Alemao,Free kick shot,2443,16025,33.0,23.036112953360856,0.1183157404420048
0,17,47,Alemao,Shot,2460,223560,3.0,17.956196701974505,0.4000177485012383
0,24,48,Alemao,Shot,2443,16025,2.0,25.233509466580347,0.28771963983932014
0,28,49,Alemao,Shot,2460,15399,1.0,29.40718449630974,0.24758725636527962
0,8,32,Alemao,Shot,2460,224896,18.0,14.403124660989365,0.3068516613729326
0,30,41,Alemao,Shot,2443,391441,9.0,32.03860952038961,0.223791247623091
1,3,43,Alemao,Shot,2443,82340,7.0,5.533985905294664,0.9290767589440118
0,24,39,Alemao,Shot,2460,51013,11.0,26.19470366314534,0.26761029998214175
0,10,38,Alemao,Shot,2460,94764,12.0,13.080137613954985,0.45351561115002464
0,22,39,Alemao,Shot,2460,224896,11.0,24.181242730678672,0.2877448652568952
1,15,54,Alemao,Shot,2451,25861,4.0,15.96316071459534,0.4455153283895856
0,9,57,Alemao,Shot,2463,16094,7.0,10.488326844640188,0.621395125816287
0,26,27,Alemao,Shot,2463,127685,23.0,31.125431723913486,0.20619273678873876
0,17,74,Alemao,Shot,2451,134708,24.0,23.706170082913015,0.23382265589882556
0,6,31,Alemao,Shot,2451,134708,19.0,13.864072273325755,0.2523954192191739
0,13,73,Alemao,Shot,2451,15191,23.0,20.244134953116667,0.2469023268180388
0,21,34,Alemao,Shot,2451,228639,16.0,24.379550857224586,0.2709888852947542
0,8,46,Alemao,Shot,2451,284469,4.0,8.793179174792243,0.7659735007631507
1,5,36,Alemao,Shot,2463,18669,14.0,10.505831713862543,0.37729531977152453
0,5,35,Alemao,Shot,2451,228639,15.0,11.073617295175051,0.33830271298288245
0,7,61,Alemao,Shot,2451,134708,11.0,10.254023600518968,0.530360708962019
0,18,58,Alemao,Shot,2451,134708,8.0,19.60229578391266,0.35706179954140777
0,14,66,Alemao,Shot,2451,217052,16.0,18.006943105369107,0.33324589215754935
0,29,78,Alemao,Free kick shot,2463,15194,28.0,35.47453311884456,0.17714797087392595
1,9,47,Alemao,Shot,2451,134708,3.0,9.649093221645233,0.7147531635553958
0,11,27,Alemao,Shot,2451,134708,23.0,18.891929493834134,0.24132760305939444
0,14,63,Alemao,Shot,2451,15191,13.0,16.955603793436552,0.37409046709081273
1,4,45,Ingles,Shot,1623,32636,5.0,5.310602602341847,1.1219612064374744
0,30,38,Alemao,Shot,2451,134708,12.0,32.451348200036314,0.21824435574994805
1,9,30,Alemao,Shot,2451,284469,20.0,16.071792059381554,0.2752793134772887
0,17,46,Alemao,Shot,2463,94831,4.0,18.038361899019545,0.3966126372830685
1,4,43,Frances,Shot,3772,26389,7.0,6.192132104533947,0.8891188201608188
0,16,21,Frances,Shot,3772,276920,29.0,25.25,0.19453260758228041
0,27,51,Frances,Shot,3799,366760,1.0,28.357450520101416,0.25664950874309495
0,28,59,Frances,Shot,3799,274344,9.0,29.976365690323433,0.2384944121785898
0,18,32,Frances,Shot,3772,334552,18.0,22.228360263411243,0.280229343638815
1,7,51,Frances,Shot,3772,274970,1.0,7.378685519792803,0.9190449283339781
0,23,55,Ingles,Shot,1609,7868,5.0,24.367704036285403,0.29565803943299857
0,18,21,Frances,Shot,3799,26044,29.0,26.69330440391373,0.1953601103087049
0,6,95,Frances,Free kick shot,3799,26120,45.0,29.920770377782723,0.052246607460548794
0,12,37,Frances,Shot,3772,334552,13.0,15.17110740849197,0.40228502943306477
0,21,50,Frances,Shot,3799,26120,0.0,22.05,0.3289734362229828
0,25,34,Frances,Shot,3799,274344,16.0,28.235128829173064,0.24040255862222012
0,13,55,Frances,Shot,3799,26638,5.0,14.031571544199888,0.49864447723339733
1,7,47,Frances,Shot,3799,253784,3.0,7.604275113381945,0.8805236779631288
0,12,64,Frances,Shot,3776,286553,14.0,15.542522317822161,0.3841365349484985
0,10,34,Frances,Shot,3776,250134,16.0,14.778700890132395,0.35868342997638314
0,13,38,Frances,Shot,3776,250134,12.0,15.721402609182173,0.40392351097823914
0,23,43,Frances,Shot,3770,217874,7.0,24.57488555415874,0.2908650574235321
0,21,65,Frances,Shot,3776,286553,15.0,24.10943798598383,0.27692764027077
0,27,58,Frances,Shot,3776,286553,8.0,28.822950924567042,0.2486373002536444
0,14,67,Frances,Shot,3776,25923,17.0,18.390010875472587,0.31991607427082147
1,20,36,Frances,Shot,3776,213308,14.0,22.88689581398054,0.29252713991186646
0,10,42,Frances,Shot,3770,260002,8.0,11.717081547894082,0.5552607966192705
0,25,72,Frances,Free kick shot,3770,8899,22.0,29.89234851931176,0.2149409504675732
0,28,79,Frances,Shot,3776,144867,29.0,34.9239530981245,0.17654787569106925
0,14,66,Frances,Shot,3776,250134,16.0,18.006943105369107,0.33324589215754935
0,12,62,Frances,Shot,3770,99453,12.0,14.818906842274163,0.42059329168604304
1,11,51,Frances,Penalty,3776,25923,1.0,11.568275584545868,0.612092356355344
1,7,63,Frances,Shot,3776,286553,13.0,11.19933033712284,0.44772227561121114
0,15,37,Frances,Shot,3770,242446,13.0,17.873583859987342,0.3602420988250066
0,23,46,Frances,Shot,3770,242446,4.0,24.28955536851179,0.297495169973793
0,24,64,Frances,Shot,3770,260002,14.0,26.79272289260649,0.2561036095715717
0,10,39,Frances,Shot,3776,250134,11.0,12.703247616259395,0.4790511315471671
0,15,57,Frances,Shot,3776,70959,7.0,16.394053800082517,0.42407042714928733
0,8,64,Frances,Shot,3766,142755,14.0,12.384264209067894,0.41390377024114655
0,26,42,Frances,Shot,3766,5167,8.0,27.790825824361537,0.2574671749562088
0,12,72,Frances,Shot,3766,142755,22.0,19.059118552545918,0.2577648835350448
1,20,36,Frances,Shot,3766,5167,14.0,22.88689581398054,0.29252713991186646
0,19,30,Frances,Free kick shot,3766,118,20.0,23.811814294589148,0.25791147165338396
0,7,49,Frances,Shot,3766,5167,1.0,7.378685519792803,0.9190449283339781
0,13,16,Frances,Free kick shot,3766,118,34.0,25.975613563494512,0.14995077658254505
0,23,30,Frances,Shot,3766,3803,20.0,27.426674971640292,0.23485320035665017
1,15,50,Frances,Shot,3766,5167,0.0,15.75,0.4566570735017896
0,27,71,Frances,Shot,3779,412701,21.0,31.464980533920563,0.20936972062032283
0,13,48,Frances,Shot,3779,412701,2.0,13.711765021323842,0.5197369931737656
0,6,68,Frances,Shot,3779,25673,18.0,13.28834075421006,0.2754185537241036
0,17,50,Frances,Shot,3779,25641,0.0,17.85,0.40447783762626216
1,14,57,Frances,Shot,3766,28115,7.0,15.388063555886426,0.4488778813145313
0,13,63,Frances,Shot,3771,25770,13.0,16.05381574579701,0.3881962225284794
0,7,29,Frances,Shot,3804,149054,21.0,15.503064213245072,0.23276899026498218
0,12,49,Frances,Shot,3804,26124,1.0,12.616754733290174,0.5640811317617371
0,24,43,Frances,Shot,3771,209086,7.0,25.607469613376484,0.27964677433052354
0,26,62,Frances,Shot,3804,26311,12.0,28.392428568194024,0.24693951612773496
0,10,31,Frances,Shot,3771,7915,19.0,16.210259097250727,0.2989701177834974
0,24,58,Frances,Shot,3804,26100,8.0,25.73091525772062,0.2770529894750666
0,26,29,Frances,Free kick shot,3804,26100,21.0,30.52232789287213,0.21429322993676256
0,20,61,Frances,Shot,3771,280115,11.0,22.18383420421276,0.3107019491679012
0,16,67,Frances,Shot,3804,26100,17.0,20.108269443191773,0.304759894270646
0,23,68,Frances,Free kick shot,3771,25770,18.0,26.834911961845524,0.2451102032785123
0,24,68,Frances,Shot,3771,209086,18.0,27.783628272779637,0.2385540980304433
0,29,55,Frances,Shot,3771,14722,5.0,30.62294891090667,0.23661398790853166
0,10,67,Frances,Shot,3771,280115,17.0,15.243113199081087,0.33759032764216496
1,7,51,Frances,counter_attack,3771,28123,1.0,7.378685519792803,0.9190449283339781
0,26,46,Frances,Shot,3804,256084,4.0,27.423530042647684,0.26421562813855315
1,11,65,Frances,Shot,3771,25770,15.0,15.115058716392735,0.37455292140405577
0,3,40,Frances,Shot,3804,26124,10.0,7.223053370978232,0.536463366670397
0,27,44,Frances,Shot,3804,256084,6.0,28.616996697766872,0.25213698550662195
0,8,36,Frances,Shot,3771,366401,14.0,12.384264209067894,0.41390377024114655
1,22,47,Frances,Shot,3771,28123,3.0,23.182159088402443,0.3121359581023169
0,24,43,Frances,Shot,3771,25770,7.0,25.607469613376484,0.27964677433052354
0,29,19,Frances,Shot,3804,25835,31.0,36.51335372161807,0.16730230698981596
0,6,50,Frances,Shot,3771,134494,0.0,6.3,1.0525922912360763
0,9,52,Frances,Shot,3771,25598,2.0,9.538998899255622,0.7280729606989255
0,25,40,Frances,Shot,3771,7915,10.0,27.04279016669693,0.26151962090499054
1,3,45,Frances,Shot,3777,25716,5.0,4.526035793053342,1.272510127702622
0,21,64,Frances,Shot,3777,26508,14.0,23.853982895944235,0.28271739483462277
0,31,49,Frances,Shot,3777,14990,1.0,32.55648936848075,0.22385673776569123
0,33,57,Frances,Free kick shot,3785,26604,7.0,34.947460565826525,0.2069706479602016
0,14,66,Frances,Shot,3785,26604,16.0,18.006943105369107,0.33324589215754935
1,11,50,Frances,Penalty,3785,25411,0.0,11.55,0.6137460607827115
0,31,25,Frances,Shot,3777,25716,25.0,36.380832865672545,0.17989293990566171
0,14,65,Frances,Shot,3777,14990,15.0,17.639515299463305,0.34677853070576053
0,16,28,Frances,Shot,3785,135901,22.0,22.061958208645034,0.2541880812518543
1,8,64,Frances,Shot,3785,340920,14.0,12.384264209067894,0.41390377024114655
0,23,76,Frances,Shot,3785,25939,26.0,29.47596478488872,0.2037837395781436
0,12,53,Frances,Shot,3785,26604,3.0,12.75,0.5537770359226951
1,10,56,Frances,Shot,3785,25939,6.0,11.200892821556682,0.6011698894359486
0,9,30,Frances,Shot,19830,353833,20.0,16.071792059381554,0.2752793134772887
1,8,59,Frances,Shot,3780,288423,9.0,10.23633235099369,0.5922585431147527
0,18,51,Frances,Shot,19830,28922,1.0,18.911173945580426,0.38214120816966374
0,9,69,Frances,Shot,19830,353833,19.0,15.550723455839602,0.29404598468395515
0,26,63,Frances,Shot,19830,135913,13.0,28.577832318074794,0.24382048237694218
0,11,76,Frances,Shot,19830,26196,26.0,20.469794820661978,0.2054957580229888
1,6,48,Frances,Shot,19830,263766,2.0,6.432728814430155,1.025372627090774
0,13,58,Frances,Shot,19830,3450,8.0,14.606933285258751,0.46338573138626593
0,20,40,Frances,Free kick shot,19830,3450,10.0,21.982947936980608,0.3161889834941675
0,5,27,Frances,Shot,3780,134512,23.0,15.845030766773537,0.16030770500358402
0,27,45,Frances,Free kick shot,19830,28922,5.0,28.535679420683156,0.2535383833048872
1,17,45,Frances,Shot,3780,25745,5.0,18.14345612059621,0.39231452383640797
1,5,51,Frances,counter_attack,19830,3450,1.0,5.2900850654786264,1.2079676869865599
1,7,53,Frances,Shot,19830,21097,3.0,7.604275113381945,0.8805236779631288
0,27,63,Frances,Free kick shot,3780,25745,13.0,29.582511725680092,0.2363205341625181
0,26,45,Frances,Free kick shot,19830,28922,5.0,27.492771777323583,0.26292409848912873
0,14,34,Frances,Shot,3780,25517,16.0,18.006943105369107,0.33324589215754935
0,13,32,Frances,Shot,19830,28922,18.0,17.97811169172113,0.3119750682558491
0,11,54,Frances,Shot,19830,86239,4.0,11.839024453053554,0.588192267514254
0,15,27,Frances,Shot,3783,26069,23.0,21.715547425750056,0.24651390306125692
0,27,40,Frances,Shot,3787,246946,10.0,29.085606405918377,0.24427515281947337
0,11,24,Frances,Shot,3783,26069,26.0,20.469794820661978,0.2054957580229888
0,24,57,Frances,Shot,3783,26069,7.0,25.607469613376484,0.27964677433052354
0,27,72,Frances,Shot,3787,341973,22.0,31.752362116856755,0.20565402701315313
0,24,38,Frances,Shot,3783,25715,12.0,26.37953752437673,0.26397568086184464
0,17,70,Frances,Shot,3787,26665,20.0,22.082176070306115,0.2688554750461977
0,28,38,Frances,Shot,3787,25829,12.0,30.41710045352778,0.23178243711250054
0,28,44,Frances,Shot,3787,25829,6.0,29.65754541427864,0.24352688777515585
0,24,54,Frances,Shot,3783,407699,4.0,25.33377192602791,0.28552288536522863
1,6,58,Frances,Shot,3787,26008,8.0,8.16884324736373,0.7129423086642364
0,17,44,Frances,Shot,3783,25647,6.0,18.271083711701394,0.38717981884058367
0,10,58,Frances,Shot,3787,26665,8.0,11.717081547894082,0.5552607966192705
0,11,29,Frances,Shot,3783,26069,21.0,17.880855684222723,0.2692928913160728
0,19,73,Frances,Shot,3767,21174,23.0,24.930002005615645,0.23568140763226528
0,10,66,Frances,Shot,3767,21174,16.0,14.778700890132395,0.35868342997638314
0,31,44,Frances,Shot,3789,28948,6.0,32.78280799443513,0.22083880351321364
0,34,62,Frances,Free kick shot,3767,3314,12.0,36.54216742340279,0.19516671636916036
0,12,65,Frances,Shot,3767,3334,15.0,15.93180780702554,0.3663043742089903
0,31,57,Frances,Shot,3767,40539,7.0,32.86647227799175,0.21973814531680297
0,24,31,Ingles,Shot,1619,7885,19.0,28.063543967218397,0.23391253649325264
0,12,29,Frances,Shot,3767,209117,21.0,18.57639631360184,0.2712176259591417
0,18,73,Frances,Shot,3767,209117,23.0,24.097977093523845,0.23919503855840518
1,9,36,Frances,Shot,3767,21174,14.0,13.119165369793917,0.41101006673332774
0,16,37,Frances,Shot,3767,3314,13.0,18.80538486710655,0.3468224014068655
0,9,69,Frances,Shot,3767,3314,19.0,15.550723455839602,0.29404598468395515
0,24,35,Frances,Shot,3789,274345,15.0,27.02040895323385,0.25190974809159156
0,5,66,Frances,Shot,3789,25938,16.0,11.65,0.3043948372634069
0,9,53,Frances,Shot,3767,21174,3.0,9.649093221645233,0.7147531635553958
1,7,45,Frances,Shot,3767,25440,5.0,8.036479328661276,0.8102769720462943
0,33,44,Frances,Shot,3789,25492,6.0,34.868789769649304,0.20788910423711487
0,26,64,Frances,Shot,3789,30320,14.0,28.77672670753225,0.240537542162153
1,5,46,Frances,Shot,3782,276944,4.0,5.858540773947041,1.07215014489556
0,9,71,Frances,Shot,3782,1751,21.0,16.60195771588399,0.2579165948692716
0,10,36,Ingles,Shot,1644,20593,14.0,13.894603268895446,0.40423785554982494
0,24,22,Frances,Shot,3782,396616,28.0,31.085044635644323,0.1912196221941877
0,28,43,Frances,Shot,3782,26000,7.0,29.749999999999996,0.24205180381778696
0,15,53,Frances,Shot,3782,26000,3.0,15.87025519643588,0.45032685635196196
0,28,62,Frances,Shot,3782,276944,12.0,30.41710045352778,0.23178243711250054
0,26,50,Frances,Shot,3775,277629,0.0,27.3,0.26654253461972943
0,25,46,Frances,Shot,3775,279734,4.0,26.378447641967107,0.2744626900813109
0,15,59,Frances,Shot,3782,26000,9.0,16.80133923233502,0.4050541670933145
0,15,30,Frances,Shot,3782,396616,20.0,20.422108118409323,0.2782002560871615
0,22,20,Frances,Shot,3795,25891,30.0,30.23011743278547,0.18562142503361556
0,18,9,Frances,Free kick shot,3774,228981,41.0,32.6715855140212,0.13050930908593772
0,10,50,Frances,Shot,3774,25826,0.0,10.5,0.6708031670148004
0,2,33,Frances,Shot,3795,93044,17.0,11.247777558255676,0.1350674206438104
0,28,63,Frances,Shot,3795,25990,13.0,30.590235370130774,0.22922068144197508
0,11,38,Frances,Shot,3795,219350,12.0,13.93709080116794,0.43731158474742216
0,24,46,Frances,Shot,3795,28866,4.0,25.33377192602791,0.28552288536522863
0,19,59,Frances,Shot,3774,264989,9.0,20.790021645010377,0.3354910763529341
0,11,63,Frances,Shot,3795,219350,13.0,14.311009747743169,0.415932290325356
0,18,53,Frances,Shot,3795,25891,3.0,19.000328944520934,0.3787722941698328
0,10,45,Frances,Shot,3795,219350,5.0,10.991473968490304,0.6210728310993445
